지점,지점명,일시,기온,풍속,습도,해면기압
232,천안,2021-02-08 23:00,-2.7,2.6,45,1031.1
232,천안,2021-02-09 0:00,-3.2,2.4,43,1031.4
232,천안,2021-02-09 1:00,-3.6,1.7,45,1031.9
232,천안,2021-02-09 2:00,-3.7,1.4,44,1031.4
232,천안,2021-02-09 3:00,-4.3,0.8,47,1031.7
232,천안,2021-02-09 4:00,-5.9,0,56,1031.4
232,천안,2021-02-09 5:00,-6.5,0,62,1031
232,천안,2021-02-09 6:00,-7.5,0.1,73,1030.9
232,천안,2021-02-09 7:00,-8.2,0.3,78,1031.3
232,천안,2021-02-09 8:00,-7.8,0.6,79,1031
232,천안,2021-02-09 9:00,-4.7,0.8,67,1031.3
232,천안,2021-02-09 10:00,-2.2,1.3,54,1031.5
232,천안,2021-02-09 11:00,0.7,2.4,49,1031.2
232,천안,2021-02-09 12:00,2.5,2.2,40,1030.9
232,천안,2021-02-09 13:00,3.1,2.7,34,1029.8
232,천안,2021-02-09 14:00,4.1,2.6,32,1029
232,천안,2021-02-09 15:00,4.7,2.4,33,1028.3
232,천안,2021-02-09 16:00,4.8,,32,1028.1
232,천안,2021-02-09 17:00,4.3,1.3,,1027.9
232,천안,2021-02-09 18:00,3.4,,,1027.8
232,천안,2021-02-09 19:00,1,,,1027.9
232,천안,2021-02-09 20:00,-1.3,0.6,,1028.5
232,천안,2021-02-09 21:00,-2.1,0.5,,1028.5
232,천안,2021-02-09 22:00,-2.7,0.2,,1028.7
232,천안,2021-02-09 23:00,-3.6,0.1,,1029.2
232,천안,2021-02-10 0:00,-4.1,0.5,,1028.7
232,천안,2021-02-10 1:00,-4.6,0.4,,1029.1
232,천안,2021-02-10 2:00,-5.3,0.4,,1028.6
232,천안,2021-02-10 3:00,-5.8,0.1,,1028.3
232,천안,2021-02-10 4:00,-6.1,0.2,,1027.9
232,천안,2021-02-10 5:00,-6.5,0.2,,1027.6
232,천안,2021-02-10 6:00,-6.6,0,,1027.2
232,천안,2021-02-10 7:00,-6,0.4,,1027.6
232,천안,2021-02-10 8:00,-5.3,0.2,,1027.7
232,천안,2021-02-10 9:00,-3.6,0,,1028
232,천안,2021-02-10 10:00,-1.9,0.7,,1028
232,천안,2021-02-10 11:00,0.7,0.9,68,1027.9
232,천안,2021-02-10 12:00,3.3,1.3,62,1027.2
232,천안,2021-02-10 13:00,5.6,1.4,58,1026.2
232,천안,2021-02-10 14:00,6.8,2.3,57,1024.9
232,천안,2021-02-10 15:00,7.5,1.4,55,1025
232,천안,2021-02-10 16:00,7.9,1.4,55,1024.8
232,천안,2021-02-10 17:00,7.7,1.4,59,1024.6
232,천안,2021-02-10 18:00,6.5,1.2,63,1025
232,천안,2021-02-10 19:00,4.4,0.5,72,1025.5
232,천안,2021-02-10 20:00,2.4,0.4,82,1025.9
232,천안,2021-02-10 21:00,0.6,0.4,89,1026.5
232,천안,2021-02-10 22:00,0.3,0.7,93,1026.7
232,천안,2021-02-10 23:00,-0.4,0.7,96,1027.6
232,천안,2021-02-11 0:00,-0.7,0.7,95,1027.7
232,천안,2021-02-11 1:00,-0.9,0.4,96,1027.4
232,천안,2021-02-11 2:00,-0.4,1.3,97,1027
232,천안,2021-02-11 3:00,-0.4,0,97,1026.8
232,천안,2021-02-11 4:00,-0.5,0.3,97,1026.9
232,천안,2021-02-11 5:00,-0.5,0,97,1026.9
232,천안,2021-02-11 6:00,-0.5,1.1,98,1027.4
232,천안,2021-02-11 7:00,-0.7,0.6,99,1027.6
232,천안,2021-02-11 8:00,-0.7,0.6,100,1027.8
232,천안,2021-02-11 9:00,0.3,0,98,1028.2
232,천안,2021-02-11 10:00,2.7,0.4,89,1028.5
232,천안,2021-02-11 11:00,5.8,1,71,1028.4
232,천안,2021-02-11 12:00,7.3,1.5,62,1027.4
232,천안,2021-02-11 13:00,9.2,2.6,51,1026.1
232,천안,2021-02-11 14:00,10.2,3.1,46,1025.1
232,천안,2021-02-11 15:00,10.7,2.6,41,1024.4
232,천안,2021-02-11 16:00,11,2.4,34,1024.4
232,천안,2021-02-11 17:00,10.7,0.5,34,1023.9
232,천안,2021-02-11 18:00,9.1,0.7,39,1024.6
232,천안,2021-02-11 19:00,6.2,0.1,56,1024.2
232,천안,2021-02-11 20:00,4.7,0,63,1025.2
232,천안,2021-02-11 21:00,3.6,1,66,1025.4
232,천안,2021-02-11 22:00,2.6,0.2,70,1025.5
232,천안,2021-02-11 23:00,2,0,75,1025.9
232,천안,2021-02-12 0:00,1.1,0.2,78,1025.8
232,천안,2021-02-12 1:00,0.2,0.1,84,1025.9
232,천안,2021-02-12 2:00,-0.2,0.1,86,1026.1
232,천안,2021-02-12 3:00,-0.5,0.8,86,1026.3
232,천안,2021-02-12 4:00,-1.1,0,91,1026.3
232,천안,2021-02-12 5:00,-1.9,0,94,1026.2
232,천안,2021-02-12 6:00,-2.1,0,95,1025.9
232,천안,2021-02-12 7:00,-2.1,0.2,95,1026
232,천안,2021-02-12 8:00,-2.1,0,96,1026.6
232,천안,2021-02-12 9:00,-0.4,0.7,91,1026.9
232,천안,2021-02-12 10:00,2.8,0.4,74,1026.7
232,천안,2021-02-12 11:00,7.2,1,55,1026.6
232,천안,2021-02-12 12:00,10.7,1.7,46,1025.8
232,천안,2021-02-12 13:00,12.7,1.5,36,1025.2
232,천안,2021-02-12 14:00,13.8,2,32,1024.6
232,천안,2021-02-12 15:00,14.8,3,20,1023.9
232,천안,2021-02-12 16:00,15,1.9,19,1024
232,천안,2021-02-12 17:00,13.9,1.5,22,1024.1
232,천안,2021-02-12 18:00,11.9,1.2,26,1024.7
232,천안,2021-02-12 19:00,8.8,1.7,38,1025.4
232,천안,2021-02-12 20:00,7,0,46,1026
232,천안,2021-02-12 21:00,3.8,0.3,61,1026.1
232,천안,2021-02-12 22:00,2.7,0.2,69,1026.3
232,천안,2021-02-12 23:00,1.7,0,72,1026.5
232,천안,2021-02-13 0:00,0.7,0.3,76,1026.8
232,천안,2021-02-13 1:00,-0.1,0,80,1026.7
232,천안,2021-02-13 2:00,-0.9,0.4,85,1026.9
232,천안,2021-02-13 3:00,-1.8,0.1,89,1027.3
232,천안,2021-02-13 4:00,-2.3,0.2,90,1027.2
232,천안,2021-02-13 5:00,-2.5,0.1,90,1027
232,천안,2021-02-13 6:00,-3.1,0.3,93,1027.1
232,천안,2021-02-13 7:00,-3.3,0.2,95,1027.5
232,천안,2021-02-13 8:00,-3,0,95,1028.2
232,천안,2021-02-13 9:00,-1.1,0.5,89,1028.3
232,천안,2021-02-13 10:00,3.5,0.5,64,1027.9
232,천안,2021-02-13 11:00,7.6,1,50,1027.4
232,천안,2021-02-13 12:00,10.9,1.3,36,1026.5
232,천안,2021-02-13 13:00,12.8,1.6,30,1025.2
232,천안,2021-02-13 14:00,14.7,1.6,25,1024
232,천안,2021-02-13 15:00,15.9,1,24,1023.3
232,천안,2021-02-13 16:00,15.8,0.6,21,1022.8
232,천안,2021-02-13 17:00,15.5,1.5,23,1022.6
232,천안,2021-02-13 18:00,13.8,0.8,27,1022.8
232,천안,2021-02-13 19:00,10.1,1,40,1023.1
232,천안,2021-02-13 20:00,8.5,0,39,1023.4
232,천안,2021-02-13 21:00,5.8,0.3,54,1023.5
232,천안,2021-02-13 22:00,4.1,0.1,62,1023.2
232,천안,2021-02-13 23:00,3.1,0.1,67,1023.1
232,천안,2021-02-14 0:00,2.5,0,70,1022.6
232,천안,2021-02-14 1:00,2,0.1,74,1022
232,천안,2021-02-14 2:00,1.4,0,76,1021.6
232,천안,2021-02-14 3:00,1.9,0,76,1021
232,천안,2021-02-14 4:00,2.1,0,76,1020.3
232,천안,2021-02-14 5:00,2.5,0.2,74,1019.8
232,천안,2021-02-14 6:00,2.7,0.9,77,1020
232,천안,2021-02-14 7:00,3.3,2.2,74,1019.5
232,천안,2021-02-14 8:00,3.7,1.4,79,1019.6
232,천안,2021-02-14 9:00,5.2,0.7,72,1019.6
232,천안,2021-02-14 10:00,8.1,0.9,54,1019
232,천안,2021-02-14 11:00,11.8,1.6,42,1018.2
232,천안,2021-02-14 12:00,12.2,2.3,43,1017.2
232,천안,2021-02-14 13:00,13,1,42,1015.7
232,천안,2021-02-14 14:00,13.4,0.5,42,1014.9
232,천안,2021-02-14 15:00,13.7,1.5,40,1013.6
232,천안,2021-02-14 16:00,14,0.6,39,1013.4
232,천안,2021-02-14 17:00,13.3,0.4,44,1013.1
232,천안,2021-02-14 18:00,11.9,0.2,57,1013
232,천안,2021-02-14 19:00,10.8,0.4,66,1012.8
232,천안,2021-02-14 20:00,9.3,0,71,1012.5
232,천안,2021-02-14 21:00,8.3,0.2,76,1012.4
232,천안,2021-02-14 22:00,7.9,0.1,80,1012.1
232,천안,2021-02-14 23:00,7.4,0.3,78,1011.8
232,천안,2021-02-15 0:00,6.7,0.4,91,1011.7
232,천안,2021-02-15 1:00,6,0.1,97,1011.3
232,천안,2021-02-15 2:00,5.9,0.6,99,1010.8
232,천안,2021-02-15 3:00,6.1,0.7,90,1010.7
232,천안,2021-02-15 4:00,6.3,1.3,75,1010.2
232,천안,2021-02-15 5:00,5.7,2.2,86,1010.4
232,천안,2021-02-15 6:00,5.3,3,93,1010.3
232,천안,2021-02-15 7:00,5,1.4,98,1010
232,천안,2021-02-15 8:00,5,1,100,1009.7
232,천안,2021-02-15 9:00,4.8,4.3,94,1010.4
232,천안,2021-02-15 10:00,3.1,5,95,1011
232,천안,2021-02-15 11:00,2.4,5.6,82,1012
232,천안,2021-02-15 12:00,3.2,4.2,60,1012.2
232,천안,2021-02-15 13:00,3,5.7,52,1011.6
232,천안,2021-02-15 14:00,1.9,6.8,45,1011.8
232,천안,2021-02-15 15:00,1.7,6.2,45,1012.2
232,천안,2021-02-15 16:00,1,5.4,44,1012.6
232,천안,2021-02-15 17:00,0.4,4.6,48,1013
232,천안,2021-02-15 18:00,-1.2,4,51,1014.1
232,천안,2021-02-15 19:00,-2,5.2,59,1015.4
232,천안,2021-02-15 20:00,-2,5.4,62,1015.9
232,천안,2021-02-15 21:00,-2.2,4,66,1017.3
232,천안,2021-02-15 22:00,-2.8,3.6,79,1018.1
232,천안,2021-02-15 23:00,-2.9,3.3,86,1018.6
232,천안,2021-02-16 0:00,-3.5,1.8,91,1018.8
232,천안,2021-02-16 1:00,-3.5,1.6,74,1019.5
232,천안,2021-02-16 2:00,-4,1.1,68,1019.7
232,천안,2021-02-16 3:00,-4.2,1.5,66,1019.6
232,천안,2021-02-16 4:00,-4.7,0.8,68,1019.1
232,천안,2021-02-16 5:00,-6.1,0.4,75,1018.6
232,천안,2021-02-16 6:00,-7.9,0.9,86,1017.6
232,천안,2021-02-16 7:00,-8.6,0,90,1017.7
232,천안,2021-02-16 8:00,-8.8,0.3,90,1018.7
232,천안,2021-02-16 9:00,-5.7,0.2,78,1019.6
232,천안,2021-02-16 10:00,-2.4,2.2,62,1019
232,천안,2021-02-16 11:00,-1.4,2.8,53,1018.3
232,천안,2021-02-16 12:00,-0.6,1.8,51,1017.3
232,천안,2021-02-16 13:00,-0.4,2,56,1016.1
232,천안,2021-02-16 14:00,-1.3,2,63,1015.5
232,천안,2021-02-16 15:00,-3.4,2.9,89,1015.9
232,천안,2021-02-16 16:00,-3.3,2.6,89,1015.9
232,천안,2021-02-16 17:00,-3.2,2.1,75,1016.3
232,천안,2021-02-16 18:00,-3.9,1.7,69,1016.7
232,천안,2021-02-16 19:00,-4.9,0.7,68,1017.4
232,천안,2021-02-16 20:00,-4.3,0.7,72,1017.8
232,천안,2021-02-16 21:00,-4.2,3.1,48,1018.6
232,천안,2021-02-16 22:00,-4.6,2.7,46,1019.1
232,천안,2021-02-16 23:00,-4.7,3.7,56,1019
232,천안,2021-02-17 0:00,-4.8,3.8,52,1018.8
232,천안,2021-02-17 1:00,-5.7,3.8,51,1019.1
232,천안,2021-02-17 2:00,-6.2,3.3,52,1019.1
232,천안,2021-02-17 3:00,-6.4,2.5,53,1019
232,천안,2021-02-17 4:00,-6.8,3.4,53,1019
232,천안,2021-02-17 5:00,-7.4,2.4,53,1019.1
232,천안,2021-02-17 6:00,-7.7,2.4,59,1019.5
232,천안,2021-02-17 7:00,-8.3,2.8,62,1020
232,천안,2021-02-17 8:00,-8.5,2.5,68,1020.1
232,천안,2021-02-17 9:00,-7.9,3.3,63,1020
232,천안,2021-02-17 10:00,-7,3.4,59,1019.8
232,천안,2021-02-17 11:00,-7.4,3.9,65,1019.9
232,천안,2021-02-17 12:00,-6.6,4.5,60,1019.7
232,천안,2021-02-17 13:00,-6.2,3.7,59,1019.4
232,천안,2021-02-17 14:00,-5.8,3.6,52,1018.9
232,천안,2021-02-17 15:00,-5.9,5.2,46,1018.9
232,천안,2021-02-17 16:00,-5.9,4.5,47,1019.3
232,천안,2021-02-17 17:00,-5.7,3.9,48,1019.4
232,천안,2021-02-17 18:00,-6.2,4.6,53,1019.8
232,천안,2021-02-17 19:00,-6.4,4.2,63,1020.1
232,천안,2021-02-17 20:00,-7,4.1,75,1020.6
232,천안,2021-02-17 21:00,-7.4,2.9,69,1021.2
232,천안,2021-02-17 22:00,-7.6,4.1,62,1021.8
232,천안,2021-02-17 23:00,-8.1,3.1,60,1022.2
232,천안,2021-02-18 0:00,-8.5,2,61,1022.1
232,천안,2021-02-18 1:00,-8.4,2.4,60,1021.9
232,천안,2021-02-18 2:00,-8.2,2.3,56,1021.7
232,천안,2021-02-18 3:00,-8.6,2.1,55,1022.2
232,천안,2021-02-18 4:00,-8.8,1.6,57,1021.9
232,천안,2021-02-18 5:00,-9.2,1.6,60,1022.3
232,천안,2021-02-18 6:00,-8.9,2.8,55,1022.7
232,천안,2021-02-18 7:00,-9,2.1,55,1023.2
232,천안,2021-02-18 8:00,-8.8,2.3,51,1023.6
232,천안,2021-02-18 9:00,-7.4,2.6,48,1024.2
232,천안,2021-02-18 10:00,-6.2,2.5,48,1024.3
232,천안,2021-02-18 11:00,-4.3,3,47,1024
232,천안,2021-02-18 12:00,-3.5,4.6,42,1023.7
232,천안,2021-02-18 13:00,-2.6,3.2,42,1023.3
232,천안,2021-02-18 14:00,-2.1,3.7,44,1022.7
232,천안,2021-02-18 15:00,-1,3.1,42,1022.7
232,천안,2021-02-18 16:00,-1.2,4,42,1023.1
232,천안,2021-02-18 17:00,-1.5,3.1,44,1023.2
232,천안,2021-02-18 18:00,-2.1,1.9,51,1023.3
232,천안,2021-02-18 19:00,-2.5,1.7,55,1024
232,천안,2021-02-18 20:00,-2.7,1.7,59,1024.1
232,천안,2021-02-18 21:00,-3.6,0.3,63,1024.5
232,천안,2021-02-18 22:00,-4.8,0.4,70,1024.8
232,천안,2021-02-18 23:00,-5.8,0.2,78,1024.7
232,천안,2021-02-19 0:00,-6.7,0.1,85,1024.7
232,천안,2021-02-19 1:00,-7.2,0,86,1025.1
232,천안,2021-02-19 2:00,-7.9,0.5,89,1025.2
232,천안,2021-02-19 3:00,-8.4,0.5,91,1025.2
232,천안,2021-02-19 4:00,-8.8,0.3,92,1024.9
232,천안,2021-02-19 5:00,-9,0.9,93,1024.6
232,천안,2021-02-19 6:00,-9.3,0.3,94,1024.3
232,천안,2021-02-19 7:00,-9.6,0,95,1024.2
232,천안,2021-02-19 8:00,-8.6,0.1,93,1023.9
232,천안,2021-02-19 9:00,-5.4,0.9,87,1023.8
232,천안,2021-02-19 10:00,-2.2,1.9,73,1022.5
232,천안,2021-02-19 11:00,0.6,1.3,66,1021.8
232,천안,2021-02-19 12:00,3,1.9,60,1020.6
232,천안,2021-02-19 13:00,5.5,3,54,1019.1
232,천안,2021-02-19 14:00,7.3,2.7,51,1017.6
232,천안,2021-02-19 15:00,8.5,3.2,49,1016.7
232,천안,2021-02-19 16:00,9,3.5,49,1016.1
232,천안,2021-02-19 17:00,8.8,2.8,54,1015.3
232,천안,2021-02-19 18:00,7.5,3.3,61,1014.8
232,천안,2021-02-19 19:00,6.4,2.4,67,1014.8
232,천안,2021-02-19 20:00,6.2,3.1,64,1014.2
232,천안,2021-02-19 21:00,6.7,3.2,61,1014.2
232,천안,2021-02-19 22:00,6.6,2.8,63,1014.3
232,천안,2021-02-19 23:00,6.2,3.2,65,1013.9
232,천안,2021-02-20 0:00,5.9,2.1,71,1013.1
232,천안,2021-02-20 1:00,5,0.9,77,1012.5
232,천안,2021-02-20 2:00,5.6,1.7,76,1011.6
232,천안,2021-02-20 3:00,6.2,1.3,78,1010.9
232,천안,2021-02-20 4:00,5.5,0.4,86,1010.2
232,천안,2021-02-20 5:00,0.9,0.4,97,1010.7
232,천안,2021-02-20 6:00,0.9,0.1,99,1010.6
232,천안,2021-02-20 7:00,0,0.2,100,1010.5
232,천안,2021-02-20 8:00,0.2,0.4,100,1011.3
232,천안,2021-02-20 9:00,2.7,0,97,1011.8
232,천안,2021-02-20 10:00,7.3,0.2,77,1011.9
232,천안,2021-02-20 11:00,10.5,1.4,68,1012.6
232,천안,2021-02-20 12:00,12.3,2.2,58,1012.2
232,천안,2021-02-20 13:00,14.8,1.8,38,1011.2
232,천안,2021-02-20 14:00,15.5,2.5,28,1011.1
232,천안,2021-02-20 15:00,15.5,2.7,30,1010.5
232,천안,2021-02-20 16:00,15.9,2.1,28,1010.6
232,천안,2021-02-20 17:00,15.6,1.4,29,1010.4
232,천안,2021-02-20 18:00,13.6,0.4,34,1010.4
232,천안,2021-02-20 19:00,10.7,0.2,46,1010.9
232,천안,2021-02-20 20:00,6.7,0.4,61,1011.9
232,천안,2021-02-20 21:00,5.1,0,69,1012.1
232,천안,2021-02-20 22:00,3.9,1.2,80,1012.2
232,천안,2021-02-20 23:00,5.4,0.9,82,1012.6
232,천안,2021-02-21 0:00,3.6,0.7,88,1012.8
232,천안,2021-02-21 1:00,8,1.2,84,1012.4
232,천안,2021-02-21 2:00,6.2,0.9,90,1012.8
232,천안,2021-02-21 3:00,5.4,0.6,94,1012.4
232,천안,2021-02-21 4:00,2.2,0.9,99,1012
232,천안,2021-02-21 5:00,1.9,0.7,100,1011.6
232,천안,2021-02-21 6:00,1.8,0.2,100,1011.6
232,천안,2021-02-21 7:00,1.6,0.2,100,1011.8
232,천안,2021-02-21 8:00,2.2,0.2,100,1012.1
232,천안,2021-02-21 9:00,6,0.3,91,1012.3
232,천안,2021-02-21 10:00,13,1.2,61,1011.8
232,천안,2021-02-21 11:00,15.6,3,49,1011.4
232,천안,2021-02-21 12:00,17.7,3.7,44,1010.8
232,천안,2021-02-21 13:00,20.3,3.4,37,1009.7
232,천안,2021-02-21 14:00,21.9,5.5,26,1008.7
232,천안,2021-02-21 15:00,21.8,5.6,26,1008.7
232,천안,2021-02-21 16:00,21.6,5.4,24,1009
232,천안,2021-02-21 17:00,20.5,5.2,24,1009.4
232,천안,2021-02-21 18:00,18.8,5.4,27,1009.8
232,천안,2021-02-21 19:00,17.3,4,32,1010.5
232,천안,2021-02-21 20:00,14.9,1.4,40,1010.7
232,천안,2021-02-21 21:00,13.7,0.4,44,1011.4
232,천안,2021-02-21 22:00,10.4,0.3,53,1011.8
232,천안,2021-02-21 23:00,7.2,0,67,1012
232,천안,2021-02-22 0:00,6,0.3,73,1012.2
232,천안,2021-02-22 1:00,4.8,0.2,77,1012.4
232,천안,2021-02-22 2:00,4.6,0.2,78,1012.6
232,천안,2021-02-22 3:00,4.3,0.2,82,1012.3
232,천안,2021-02-22 4:00,3.6,0.4,84,1012.2
232,천안,2021-02-22 5:00,3.7,0.4,84,1011.6
232,천안,2021-02-22 6:00,3,0,88,1011.3
232,천안,2021-02-22 7:00,2.2,0.4,91,1011.6
232,천안,2021-02-22 8:00,2.7,0,90,1012.1
232,천안,2021-02-22 9:00,6.1,0.2,81,1012.1
232,천안,2021-02-22 10:00,11,1.7,66,1012.7
232,천안,2021-02-22 11:00,13.5,3.1,60,1013.4
232,천안,2021-02-22 12:00,13.9,2.8,65,1013.7
232,천안,2021-02-22 13:00,14.8,3.6,57,1013.5
232,천안,2021-02-22 14:00,13.1,2.9,63,1013.8
232,천안,2021-02-22 15:00,10.3,3.4,69,1014.6
232,천안,2021-02-22 16:00,11.2,2.8,65,1015.3
232,천안,2021-02-22 17:00,10,3.7,56,1016.1
232,천안,2021-02-22 18:00,8.6,3.6,44,1017.1
232,천안,2021-02-22 19:00,6.7,3.4,43,1018.5
232,천안,2021-02-22 20:00,5.1,3,44,1020.1
232,천안,2021-02-22 21:00,3.3,2.7,49,1021.9
232,천안,2021-02-22 22:00,2.3,3,50,1022.8
232,천안,2021-02-22 23:00,1.5,2.6,43,1023.5
232,천안,2021-02-23 0:00,0.8,2.5,45,1023.8
232,천안,2021-02-23 1:00,0.1,1.3,47,1024.3
232,천안,2021-02-23 2:00,-0.4,1.2,46,1025
232,천안,2021-02-23 3:00,-0.7,1.5,46,1026.1
232,천안,2021-02-23 4:00,-0.8,1.6,44,1026.3
232,천안,2021-02-23 5:00,-1,1.4,47,1026.3
232,천안,2021-02-23 6:00,-1.6,0.8,49,1027
232,천안,2021-02-23 7:00,-2.1,1.7,50,1026.8
232,천안,2021-02-23 8:00,-1.3,1.3,46,1027.5
232,천안,2021-02-23 9:00,0.1,2.5,34,1028.1
232,천안,2021-02-23 10:00,1,3,32,1028.6
232,천안,2021-02-23 11:00,2.3,2.3,32,1028.2
232,천안,2021-02-23 12:00,3.4,2.7,27,1027.6
232,천안,2021-02-23 13:00,3.8,3.3,24,1026.7
232,천안,2021-02-23 14:00,4,2.9,26,1025.8
232,천안,2021-02-23 15:00,4.1,2.8,26,1025.8
232,천안,2021-02-23 16:00,3.5,2.5,27,1025.5
232,천안,2021-02-23 17:00,3.1,3,34,1025.6
232,천안,2021-02-23 18:00,1.8,1.9,40,1025.9
232,천안,2021-02-23 19:00,0.6,1.8,46,1026.7
232,천안,2021-02-23 20:00,-0.2,1.1,48,1027.1
232,천안,2021-02-23 21:00,-0.6,1.7,47,1027.1
232,천안,2021-02-23 22:00,-1.8,0.1,51,1027.5
232,천안,2021-02-23 23:00,-2.6,0.5,62,1027.3
232,천안,2021-02-24 0:00,-3.4,1.1,67,1027
232,천안,2021-02-24 1:00,-3,0.4,69,1027.5
232,천안,2021-02-24 2:00,-3.2,0.6,69,1027.8
232,천안,2021-02-24 3:00,-2.9,0.5,69,1028.1
232,천안,2021-02-24 4:00,-2.8,0.4,70,1027.6
232,천안,2021-02-24 5:00,-2.5,0,71,1027.6
232,천안,2021-02-24 6:00,-2.4,0.5,68,1027.7
232,천안,2021-02-24 7:00,-2.6,0.4,71,1027.7
232,천안,2021-02-24 8:00,-2.2,0,72,1028.3
232,천안,2021-02-24 9:00,-0.7,0.2,64,1028.3
232,천안,2021-02-24 10:00,1.2,0.8,44,1028
232,천안,2021-02-24 11:00,3.6,1.3,35,1027.6
232,천안,2021-02-24 12:00,6,0.9,27,1026.7
232,천안,2021-02-24 13:00,7.7,1.6,20,1025.7
232,천안,2021-02-24 14:00,9.3,1.5,18,1025
232,천안,2021-02-24 15:00,10.2,1.1,15,1024.3
232,천안,2021-02-24 16:00,10.1,1.3,14,1024.2
232,천안,2021-02-24 17:00,10,0.9,13,1023.7
232,천안,2021-02-24 18:00,9,1,17,1023.6
232,천안,2021-02-24 19:00,6,0.6,31,1023.9
232,천안,2021-02-24 20:00,3.7,0.4,42,1024.8
232,천안,2021-02-24 21:00,2,0.1,49,1025.2
232,천안,2021-02-24 22:00,0.6,0.1,54,1025.8
232,천안,2021-02-24 23:00,-0.4,0.1,60,1025.6
232,천안,2021-02-25 0:00,-1.5,0.6,62,1025.5
232,천안,2021-02-25 1:00,-1.9,0.3,65,1025.5
232,천안,2021-02-25 2:00,-2.3,0,68,1025.8
232,천안,2021-02-25 3:00,-2.9,0,74,1026.3
232,천안,2021-02-25 4:00,-2.8,0.2,69,1025.7
232,천안,2021-02-25 5:00,-2.5,0,70,1025.5
232,천안,2021-02-25 6:00,-2.4,0.1,72,1025.8
232,천안,2021-02-25 7:00,-1.9,0.7,71,1025
232,천안,2021-02-25 8:00,-1.6,0.2,72,1025.3
232,천안,2021-02-25 9:00,0.1,0,68,1026
232,천안,2021-02-25 10:00,2.2,0.4,59,1026.2
232,천안,2021-02-25 11:00,4.5,0.1,54,1026.1
232,천안,2021-02-25 12:00,6.1,0.7,53,1025.9
232,천안,2021-02-25 13:00,7.2,0.8,49,1025
232,천안,2021-02-25 14:00,7.5,1.2,47,1024.1
232,천안,2021-02-25 15:00,8.3,0.5,41,1023.7
232,천안,2021-02-25 16:00,8.4,1,40,1023.1
232,천안,2021-02-25 17:00,8.4,2.5,43,1023.1
232,천안,2021-02-25 18:00,7.7,1.9,45,1022.3
232,천안,2021-02-25 19:00,7.2,0.6,45,1023.2
232,천안,2021-02-25 20:00,6.7,1,49,1023.9
232,천안,2021-02-25 21:00,5.3,0.7,56,1023.7
232,천안,2021-02-25 22:00,4,0.1,64,1024
232,천안,2021-02-25 23:00,3.1,0.7,68,1023.8
232,천안,2021-02-26 0:00,2.5,0,70,1023.3
232,천안,2021-02-26 1:00,1.6,0.2,73,1023.1
232,천안,2021-02-26 2:00,1,0.1,75,1023.3
232,천안,2021-02-26 3:00,0.1,0,80,1023.2
232,천안,2021-02-26 4:00,-0.7,0.2,84,1023.1
232,천안,2021-02-26 5:00,-1.1,0.1,86,1023.7
232,천안,2021-02-26 6:00,-1.8,0,89,1024.3
232,천안,2021-02-26 7:00,-2.3,0.2,91,1024.8
232,천안,2021-02-26 8:00,-1.9,0.1,90,1025.1
232,천안,2021-02-26 9:00,1.9,1.1,78,1025.1
232,천안,2021-02-26 10:00,8.4,3.5,42,1024.8
232,천안,2021-02-26 11:00,9.9,4.6,36,1024.4
232,천안,2021-02-26 12:00,11.7,3.7,31,1023.9
232,천안,2021-02-26 13:00,13.3,4.8,23,1022.8
232,천안,2021-02-26 14:00,14.3,5.2,20,1021.4
232,천안,2021-02-26 15:00,14.5,4.5,21,1021
232,천안,2021-02-26 16:00,14.8,4.2,22,1021.3
232,천안,2021-02-26 17:00,14.4,3.5,21,1021.9
232,천안,2021-02-26 18:00,13.1,3.5,34,1022.8
232,천안,2021-02-26 19:00,11.8,1.7,36,1023.9
232,천안,2021-02-26 20:00,9.1,1.1,46,1024.7
232,천안,2021-02-26 21:00,8.7,1.8,45,1025.6
232,천안,2021-02-26 22:00,8.1,1.3,45,1026.5
232,천안,2021-02-26 23:00,7,2.5,50,1027
232,천안,2021-02-27 0:00,5.8,2.8,54,1027
232,천안,2021-02-27 1:00,5,1.4,57,1027.6
232,천안,2021-02-27 2:00,5.6,2.3,54,1028
232,천안,2021-02-27 3:00,4.8,1.5,56,1028.1
232,천안,2021-02-27 4:00,1.4,1.2,73,1028.5
232,천안,2021-02-27 5:00,0.7,1.2,77,1028.7
232,천안,2021-02-27 6:00,0.3,1.1,81,1029.3
232,천안,2021-02-27 7:00,0.9,2.3,78,1029.6
232,천안,2021-02-27 8:00,3,2.3,71,1029.9
232,천안,2021-02-27 9:00,7.3,3.2,59,1030.5
232,천안,2021-02-27 10:00,8.8,5.3,52,1030.5
232,천안,2021-02-27 11:00,10.1,5.9,46,1030.4
232,천안,2021-02-27 12:00,10.6,6.8,43,1030.4
232,천안,2021-02-27 13:00,11.1,5.6,40,1029.7
232,천안,2021-02-27 14:00,10.7,7.8,38,1028.9
232,천안,2021-02-27 15:00,11.2,6.4,38,1028.6
232,천안,2021-02-27 16:00,11.3,5.6,36,1028.4
232,천안,2021-02-27 17:00,11.1,6.4,36,1028.5
232,천안,2021-02-27 18:00,10.1,4.4,38,1028.9
232,천안,2021-02-27 19:00,8.9,4.1,43,1029.7
232,천안,2021-02-27 20:00,7.7,3,49,1030
232,천안,2021-02-27 21:00,7.2,3.8,51,1030.4
232,천안,2021-02-27 22:00,6.4,4.2,53,1031.3
